id,Csplus_location,day,block,block_type,trial,rating,trial_type
08DR,head,1,2,acquisition,25,1,CSplus_UShigh
08DR,head,1,2,acquisition,26,-10,CSminus_USlow
08DR,head,1,2,acquisition,27,5,CSplus_UShigh
08DR,head,1,2,acquisition,28,5,CSplus_UShigh
08DR,head,1,2,acquisition,29,-20,CSminus_USlow
08DR,head,1,2,acquisition,30,1,CSplus_UShigh
08DR,head,1,2,acquisition,31,-20,CSminus_USlow
08DR,head,1,2,acquisition,32,-20,CSminus_USlow
08DR,head,1,2,acquisition,33,1,CSplus_UShigh
08DR,head,1,2,acquisition,34,-5,CSminus_USlow
08DR,head,1,3,test,35,-15,CSplus_only
08DR,head,1,3,test,36,10,CSplus_UShigh
08DR,head,1,3,test,37,-10,CSminus_USlow
08DR,head,1,3,test,38,10,CSplus_UShigh
08DR,head,1,3,test,39,-30,CSminus_only
08DR,head,1,3,test,40,-1,CSminus_USlow
08DR,head,1,3,test,41,-1,CSminus_USlow
08DR,head,1,3,test,42,5,UStest_only
08DR,head,1,3,test,43,-30,CSminus_UStest
08DR,head,1,3,test,44,5,CSplus_UShigh
08DR,head,1,3,test,45,-40,CSminus_only
08DR,head,1,3,test,46,1,CSminus_UStest
08DR,head,1,3,test,47,1,CSplus_UStest
08DR,head,1,3,test,48,-20,CSminus_USlow
08DR,head,1,3,test,49,-30,CSplus_only
08DR,head,1,3,test,50,-35,CSplus_UStest
08DR,head,1,3,test,51,10,CSplus_UShigh
08DR,head,1,3,test,52,10,CSplus_UShigh
08DR,head,1,3,test,53,-1,CSminus_UStest
08DR,head,1,3,test,54,-40,CSminus_USlow
08DR,head,1,3,test,55,0.5,CSminus_USlow
08DR,head,1,3,test,56,0.5,CSplus_UStest
08DR,head,1,3,test,57,-2,CSminus_UStest
08DR,head,1,3,test,58,2,CSplus_UShigh
08DR,head,1,3,test,59,7,CSplus_UShigh
08DR,head,1,3,test,60,-50,UStest_only
08DR,head,1,3,test,61,-30,CSplus_UStest
08DR,head,1,3,test,62,-35,CSminus_USlow
08DR,head,1,3,test,63,-45,UStest_only
08DR,head,1,3,test,64,-35,CSminus_only
08DR,head,1,3,test,65,-45,CSplus_only
08DR,head,1,3,test,66,10,CSplus_UShigh
08DR,head,1,3,test,67,-10,CSminus_USlow
08DR,head,1,3,test,68,5,CSplus_UShigh
08DR,head,1,3,test,69,-30,CSminus_USlow
08DR,head,1,3,test,70,1,CSplus_UStest
08DR,head,1,3,test,71,-50,UStest_only
08DR,head,1,3,test,72,-30,CSminus_UStest
08DR,head,1,3,test,73,5,CSplus_UShigh
08DR,head,1,3,test,74,-10,CSminus_USlow
08DR,head,1,4,test,75,-20,CSplus_UStest
08DR,head,1,4,test,76,-40,CSminus_USlow
08DR,head,1,4,test,77,-30,CSplus_UStest
08DR,head,1,4,test,78,-50,UStest_only
08DR,head,1,4,test,79,-20,CSplus_UStest
08DR,head,1,4,test,80,-10,CSminus_UStest
08DR,head,1,4,test,81,5,CSplus_UShigh
08DR,head,1,4,test,82,-35,CSplus_only
08DR,head,1,4,test,83,-45,UStest_only
08DR,head,1,4,test,84,5,CSplus_UStest
08DR,head,1,4,test,85,10,CSplus_UShigh
08DR,head,1,4,test,86,-35,CSminus_USlow
08DR,head,1,4,test,87,10,CSplus_UShigh
08DR,head,1,4,test,88,-1,CSminus_UStest
08DR,head,1,4,test,89,-1,CSminus_USlow
08DR,head,1,4,test,90,-1,CSminus_UStest
08DR,head,1,4,test,91,-50,UStest_only
08DR,head,1,4,test,92,-20,CSminus_USlow
08DR,head,1,4,test,93,-35,CSminus_USlow
08DR,head,1,4,test,94,-35,CSminus_only
08DR,head,1,4,test,95,5,CSplus_UShigh
08DR,head,1,4,test,96,-20,CSminus_only
08DR,head,1,4,test,97,5,CSplus_UShigh
08DR,head,1,4,test,98,5,CSplus_UShigh
08DR,head,1,4,test,99,-10,CSplus_only
08DR,head,1,4,test,100,-15,CSminus_UStest
08DR,head,1,4,test,101,-25,CSminus_USlow
08DR,head,1,4,test,102,5,CSplus_UShigh
08DR,head,1,4,test,103,1,CSminus_USlow
08DR,head,1,4,test,104,-1,CSminus_USlow
08DR,head,1,4,test,105,5,CSplus_UShigh
08DR,head,1,4,test,106,-40,CSplus_UStest
08DR,head,1,4,test,107,5,CSplus_UShigh
08DR,head,1,4,test,108,-10,CSplus_only
08DR,head,1,4,test,109,-50,UStest_only
08DR,head,1,4,test,110,-40,CSminus_only
08DR,head,1,4,test,111,-20,CSminus_USlow
08DR,head,1,4,test,112,-10,CSminus_UStest
08DR,head,1,4,test,113,15,CSplus_UShigh
08DR,head,1,4,test,114,-1,CSminus_USlow
08DR,head,1,5,test,115,-30,CSminus_only
08DR,head,1,5,test,116,-50,UStest_only
08DR,head,1,5,test,117,15,CSplus_UShigh
08DR,head,1,5,test,118,-35,CSplus_only
08DR,head,1,5,test,119,8,CSplus_UShigh
08DR,head,1,5,test,120,5,CSplus_UShigh
08DR,head,1,5,test,121,-30,CSminus_only
08DR,head,1,5,test,122,-30,CSminus_USlow
08DR,head,1,5,test,123,-40,CSplus_only
08DR,head,1,5,test,124,-50,UStest_only
08DR,head,1,5,test,125,5,CSplus_UShigh
08DR,head,1,5,test,126,-10,CSminus_USlow
08DR,head,1,5,test,127,-10,CSminus_UStest
08DR,head,1,5,test,128,-35,CSminus_USlow
08DR,head,1,5,test,129,-50,UStest_only
08DR,head,1,5,test,130,1,CSplus_UShigh
08DR,head,1,5,test,131,-1,CSplus_UStest
08DR,head,1,5,test,132,-20,CSminus_only
08DR,head,1,5,test,133,-5,CSminus_UStest
08DR,head,1,5,test,134,-3,CSminus_USlow
08DR,head,1,5,test,135,0.5,CSminus_USlow
08DR,head,1,5,test,136,-50,UStest_only
08DR,head,1,5,test,137,1,CSplus_UStest
08DR,head,1,5,test,138,-30,CSminus_UStest
08DR,head,1,5,test,139,5,CSplus_UShigh
08DR,head,1,5,test,140,-25,CSminus_USlow
08DR,head,1,5,test,141,5,CSplus_UShigh
08DR,head,1,5,test,142,0.5,CSplus_UShigh
08DR,head,1,5,test,143,1,CSminus_UStest
08DR,head,1,5,test,144,-30,CSplus_UStest
08DR,head,1,5,test,145,-25,CSminus_USlow
08DR,head,1,5,test,146,-20,CSminus_USlow
08DR,head,1,5,test,147,3,CSplus_UShigh
08DR,head,1,5,test,148,-20,CSminus_USlow
08DR,head,1,5,test,149,3,CSplus_UShigh
08DR,head,1,5,test,150,-5,CSminus_UStest
08DR,head,1,5,test,151,-30,CSplus_UStest
08DR,head,1,5,test,152,-30,CSminus_USlow
08DR,head,1,5,test,153,-30,CSplus_only
08DR,head,1,5,test,154,2,CSplus_UStest
08DR,head,2,1,acquisition,1,-10,CSminus_USlow
08DR,head,2,1,acquisition,2,-10,CSplus_UShigh
08DR,head,2,1,acquisition,3,-1,CSplus_UShigh
08DR,head,2,1,acquisition,4,-10,CSminus_USlow
08DR,head,2,1,acquisition,5,-10,CSminus_USlow
08DR,head,2,1,acquisition,6,2,CSplus_UShigh
08DR,head,2,1,acquisition,7,-5,CSminus_USlow
08DR,head,2,1,acquisition,8,-10,CSminus_USlow
08DR,head,2,1,acquisition,9,-15,CSminus_USlow
08DR,head,2,1,acquisition,10,4,CSplus_UShigh
08DR,head,2,1,acquisition,11,2,CSplus_UShigh
08DR,head,2,1,acquisition,12,3,CSplus_UShigh
08DR,head,2,1,acquisition,13,-5,CSminus_USlow
08DR,head,2,1,acquisition,14,0.5,CSplus_UShigh
08DR,head,2,1,acquisition,15,2,CSplus_UShigh
08DR,head,2,1,acquisition,16,-30,CSminus_USlow
08DR,head,2,1,acquisition,17,-0.5,CSplus_UShigh
08DR,head,2,1,acquisition,18,1,CSplus_UShigh
08DR,head,2,1,acquisition,19,-30,CSminus_USlow
08DR,head,2,1,acquisition,20,2,CSplus_UShigh
08DR,head,2,1,acquisition,21,-30,CSminus_USlow
08DR,head,2,1,acquisition,22,-5,CSminus_USlow
08DR,head,2,1,acquisition,23,2,CSplus_UShigh
08DR,head,2,1,acquisition,24,-10,CSminus_USlow
08DR,head,2,2,test,25,-35,CSminus_only
08DR,head,2,2,test,26,-49,UStest_only
08DR,head,2,2,test,27,2,CSplus_UShigh
08DR,head,2,2,test,28,-10,CSplus_only
08DR,head,2,2,test,29,1,CSplus_UShigh
08DR,head,2,2,test,30,3,CSplus_UShigh
08DR,head,2,2,test,31,-20,CSminus_only
08DR,head,2,2,test,32,-15,CSminus_USlow
08DR,head,2,2,test,33,-40,CSplus_only
08DR,head,2,2,test,34,-50,UStest_only
08DR,head,2,2,test,35,1,CSplus_UShigh
08DR,head,2,2,test,36,-15,CSminus_USlow
08DR,head,2,2,test,37,-15,CSminus_UStest
08DR,head,2,2,test,38,-15,CSminus_USlow
08DR,head,2,2,test,39,-50,UStest_only
08DR,head,2,2,test,40,-1,CSplus_UShigh
08DR,head,2,2,test,41,-5,CSplus_UStest
08DR,head,2,2,test,42,-30,CSminus_only
08DR,head,2,2,test,43,-30,CSminus_UStest
08DR,head,2,2,test,44,-30,CSminus_USlow
08DR,head,2,2,test,45,-15,CSminus_USlow
08DR,head,2,2,test,46,-0.5,UStest_only
08DR,head,2,2,test,47,-15,CSplus_UStest
08DR,head,2,2,test,48,-20,CSminus_UStest
08DR,head,2,2,test,49,2,CSplus_UShigh
08DR,head,2,2,test,50,-30,CSminus_USlow
08DR,head,2,2,test,51,-0.5,CSplus_UShigh
08DR,head,2,2,test,52,0.5,CSplus_UShigh
08DR,head,2,2,test,53,-20,CSminus_UStest
08DR,head,2,2,test,54,-15,CSplus_UStest
08DR,head,2,2,test,55,-30,CSminus_USlow
08DR,head,2,2,test,56,-20,CSminus_USlow
08DR,head,2,2,test,57,1,CSplus_UShigh
08DR,head,2,2,test,58,-35,CSminus_USlow
08DR,head,2,2,test,59,0.5,CSplus_UShigh
08DR,head,2,2,test,60,-0.5,CSminus_UStest
08DR,head,2,2,test,61,1,CSplus_UStest
08DR,head,2,2,test,62,-20,CSminus_USlow
08DR,head,2,2,test,63,-40,CSplus_only
08DR,head,2,2,test,64,-35,CSplus_UStest
08DR,head,2,3,test,65,-40,CSplus_only
08DR,head,2,3,test,66,3,CSplus_UShigh
08DR,head,2,3,test,67,-37,CSminus_USlow
08DR,head,2,3,test,68,4,CSplus_UShigh
08DR,head,2,3,test,69,-30,CSminus_only
08DR,head,2,3,test,70,-20,CSminus_USlow
08DR,head,2,3,test,71,-20,CSminus_USlow
08DR,head,2,3,test,72,-49,UStest_only
08DR,head,2,3,test,73,-30,CSminus_UStest
08DR,head,2,3,test,74,2,CSplus_UShigh
08DR,head,2,3,test,75,-30,CSminus_only
08DR,head,2,3,test,76,-30,CSminus_UStest
08DR,head,2,3,test,77,-10,CSplus_UStest
08DR,head,2,3,test,78,-10,CSminus_USlow
08DR,head,2,3,test,79,-40,CSplus_only
08DR,head,2,3,test,80,0.5,CSplus_UStest
08DR,head,2,3,test,81,3,CSplus_UShigh
08DR,head,2,3,test,82,4,CSplus_UShigh
08DR,head,2,3,test,83,0.5,CSminus_UStest
08DR,head,2,3,test,84,-10,CSminus_USlow
08DR,head,2,3,test,85,-20,CSminus_USlow
08DR,head,2,3,test,86,0.5,CSplus_UStest
08DR,head,2,3,test,87,-2,CSminus_UStest
08DR,head,2,3,test,88,1,CSplus_UShigh
08DR,head,2,3,test,89,3,CSplus_UShigh
08DR,head,2,3,test,90,-50,UStest_only
08DR,head,2,3,test,91,1,CSplus_UStest
08DR,head,2,3,test,92,-20,CSminus_USlow
08DR,head,2,3,test,93,-48,UStest_only
08DR,head,2,3,test,94,-20,CSminus_only
08DR,head,2,3,test,95,-40,CSplus_only
08DR,head,2,3,test,96,5,CSplus_UShigh
08DR,head,2,3,test,97,-35,CSminus_USlow
08DR,head,2,3,test,98,2,CSplus_UShigh
08DR,head,2,3,test,99,-35,CSminus_USlow
08DR,head,2,3,test,100,-30,CSplus_UStest
08DR,head,2,3,test,101,-49,UStest_only
08DR,head,2,3,test,102,-40,CSminus_UStest
08DR,head,2,3,test,103,3,CSplus_UShigh
08DR,head,2,3,test,104,-25,CSminus_USlow
08DR,head,2,4,test,105,-10,CSplus_UStest
08DR,head,2,4,test,106,-10,CSminus_USlow
08DR,head,2,4,test,107,1,CSplus_UStest
08DR,head,2,4,test,108,-50,UStest_only
08DR,head,2,4,test,109,1,CSplus_UStest
08DR,head,2,4,test,110,-10,CSminus_UStest
08DR,head,2,4,test,111,3,CSplus_UShigh
08DR,head,2,4,test,112,-37,CSplus_only
08DR,head,2,4,test,113,-48,UStest_only
08DR,head,2,4,test,114,-15,CSplus_UStest
08DR,head,2,4,test,115,1,CSplus_UShigh
08DR,head,2,4,test,116,-30,CSminus_USlow
08DR,head,2,4,test,117,1,CSplus_UShigh
08DR,head,2,4,test,118,-10,CSminus_UStest
08DR,head,2,4,test,119,-20,CSminus_USlow
08DR,head,2,4,test,120,-20,CSminus_UStest
08DR,head,2,4,test,121,-50,UStest_only
08DR,head,2,4,test,122,-20,CSminus_USlow
08DR,head,2,4,test,123,-30,CSminus_USlow
08DR,head,2,4,test,124,-30,CSminus_only
08DR,head,2,4,test,125,3,CSplus_UShigh
08DR,head,2,4,test,126,-40,CSminus_only
08DR,head,2,4,test,127,4,CSplus_UShigh
08DR,head,2,4,test,128,5,CSplus_UShigh
08DR,head,2,4,test,129,-30,CSplus_only
08DR,head,2,4,test,130,-25,CSminus_UStest
08DR,head,2,4,test,131,-20,CSminus_USlow
08DR,head,2,4,test,132,1,CSplus_UShigh
08DR,head,2,4,test,133,-10,CSminus_USlow
08DR,head,2,4,test,134,-20,CSminus_USlow
08DR,head,2,4,test,135,0.5,CSplus_UShigh
08DR,head,2,4,test,136,1,CSplus_UStest
08DR,head,2,4,test,137,1,CSplus_UShigh
08DR,head,2,4,test,138,-40,CSplus_only
08DR,head,2,4,test,139,-49,UStest_only
08DR,head,2,4,test,140,-35,CSminus_only
08DR,head,2,4,test,141,-40,CSminus_USlow
08DR,head,2,4,test,142,-20,CSminus_UStest
08DR,head,2,4,test,143,1,CSplus_UShigh
08DR,head,2,4,test,144,-10,CSminus_USlow
09CD,feet,1,1,baseline,1,-30,CSminus_only
09CD,feet,1,1,baseline,2,-30,CSminus_only
09CD,feet,1,1,baseline,3,-40,CSplus_only
09CD,feet,1,1,baseline,4,-30,CSminus_only
09CD,feet,1,1,baseline,5,-40,CSminus_only
09CD,feet,1,1,baseline,6,-40,CSplus_only
09CD,feet,1,1,baseline,7,-40,CSplus_only
09CD,feet,1,1,baseline,8,-40,CSplus_only
09CD,feet,1,1,baseline,9,-45,CSminus_only
09CD,feet,1,1,baseline,10,-45,CSplus_only
09CD,feet,1,2,acquisition,11,15,CSplus_UShigh
09CD,feet,1,2,acquisition,12,-20,CSminus_USlow
09CD,feet,1,2,acquisition,13,-30,CSminus_USlow
09CD,feet,1,2,acquisition,14,15,CSplus_UShigh
09CD,feet,1,2,acquisition,15,20,CSplus_UShigh
09CD,feet,1,2,acquisition,16,-10,CSminus_USlow
09CD,feet,1,2,acquisition,17,15,CSplus_UShigh
09CD,feet,1,2,acquisition,18,15,CSplus_UShigh
09CD,feet,1,2,acquisition,19,20,CSplus_UShigh
09CD,feet,1,2,acquisition,20,-30,CSminus_USlow
09CD,feet,1,2,acquisition,21,-10,CSminus_USlow
09CD,feet,1,2,acquisition,22,-5,CSminus_USlow
09CD,feet,1,2,acquisition,23,25,CSplus_UShigh
09CD,feet,1,2,acquisition,24,1,CSminus_USlow
09CD,feet,1,2,acquisition,25,-5,CSminus_USlow
09CD,feet,1,2,acquisition,26,15,CSplus_UShigh
09CD,feet,1,2,acquisition,27,1,CSminus_USlow
09CD,feet,1,2,acquisition,28,-2,CSminus_USlow
09CD,feet,1,2,acquisition,29,10,CSplus_UShigh
09CD,feet,1,2,acquisition,30,-25,CSminus_USlow
09CD,feet,1,2,acquisition,31,-1,CSplus_UShigh
09CD,feet,1,2,acquisition,32,2,CSplus_UShigh
09CD,feet,1,2,acquisition,33,-10,CSminus_USlow
09CD,feet,1,2,acquisition,34,0.5,CSplus_UShigh
09CD,feet,1,3,test,35,-5,CSminus_UStest
09CD,feet,1,3,test,36,5,CSplus_UShigh
09CD,feet,1,3,test,37,1,CSminus_UStest
09CD,feet,1,3,test,38,-49,UStest_only
09CD,feet,1,3,test,39,-40,CSminus_UStest
09CD,feet,1,3,test,40,-20,CSplus_UStest
09CD,feet,1,3,test,41,-10,CSminus_USlow
09CD,feet,1,3,test,42,-35,CSminus_only
09CD,feet,1,3,test,43,-49,UStest_only
09CD,feet,1,3,test,44,-10,CSminus_UStest
09CD,feet,1,3,test,45,0.3,CSminus_USlow
09CD,feet,1,3,test,46,10,CSplus_UShigh
09CD,feet,1,3,test,47,0.5,CSminus_USlow
09CD,feet,1,3,test,48,-35,CSplus_UStest
09CD,feet,1,3,test,49,2,CSplus_UShigh
09CD,feet,1,3,test,50,-2,CSplus_UStest
09CD,feet,1,3,test,51,-40,UStest_only
09CD,feet,1,3,test,52,0.5,CSplus_UShigh
09CD,feet,1,3,test,53,5,CSplus_UShigh
09CD,feet,1,3,test,54,-20,CSplus_only
09CD,feet,1,3,test,55,-40,CSminus_USlow
09CD,feet,1,3,test,56,-45,CSplus_only
09CD,feet,1,3,test,57,-20,CSminus_USlow
09CD,feet,1,3,test,58,-10,CSminus_USlow
09CD,feet,1,3,test,59,-45,CSminus_only
09CD,feet,1,3,test,60,0.5,CSplus_UStest
09CD,feet,1,3,test,61,10,CSplus_UShigh
09CD,feet,1,3,test,62,0.5,CSminus_USlow
09CD,feet,1,3,test,63,2,CSplus_UShigh
09CD,feet,1,3,test,64,10,CSplus_UShigh
09CD,feet,1,3,test,65,-10,CSminus_USlow
09CD,feet,1,3,test,66,-10,CSminus_UStest
09CD,feet,1,3,test,67,0.3,CSminus_USlow
09CD,feet,1,3,test,68,-40,CSminus_only
09CD,feet,1,3,test,69,-49,UStest_only
09CD,feet,1,3,test,70,-30,CSplus_only
09CD,feet,1,3,test,71,5,CSplus_UShigh
09CD,feet,1,3,test,72,0.5,CSplus_UStest
09CD,feet,1,3,test,73,-30,CSminus_USlow
09CD,feet,1,3,test,74,10,CSplus_UShigh
09CD,feet,1,4,test,75,-45,CSplus_only
09CD,feet,1,4,test,76,-49,UStest_only
09CD,feet,1,4,test,77,-20,CSminus_USlow
09CD,feet,1,4,test,78,-30,CSminus_only
09CD,feet,1,4,test,79,-20,CSminus_USlow
09CD,feet,1,4,test,80,-2,CSminus_USlow
09CD,feet,1,4,test,81,-30,CSplus_only
09CD,feet,1,4,test,82,10,CSplus_UShigh
09CD,feet,1,4,test,83,-30,CSminus_only
09CD,feet,1,4,test,84,-49,UStest_only
09CD,feet,1,4,test,85,-25,CSminus_USlow
09CD,feet,1,4,test,86,1,CSplus_UShigh
09CD,feet,1,4,test,87,-20,CSplus_UStest
09CD,feet,1,4,test,88,10,CSplus_UShigh
09CD,feet,1,4,test,89,-45,UStest_only
09CD,feet,1,4,test,90,-40,CSminus_USlow
09CD,feet,1,4,test,91,0.5,CSminus_UStest
09CD,feet,1,4,test,92,-40,CSplus_only
09CD,feet,1,4,test,93,0.3,CSplus_UStest
09CD,feet,1,4,test,94,15,CSplus_UShigh
09CD,feet,1,4,test,95,2,CSplus_UShigh
09CD,feet,1,4,test,96,-40,UStest_only
09CD,feet,1,4,test,97,-30,CSminus_UStest
09CD,feet,1,4,test,98,-20,CSplus_UStest
09CD,feet,1,4,test,99,0.5,CSminus_USlow
09CD,feet,1,4,test,100,10,CSplus_UShigh
09CD,feet,1,4,test,101,-40,CSminus_USlow
09CD,feet,1,4,test,102,-25,CSminus_USlow
09CD,feet,1,4,test,103,0.5,CSplus_UStest
09CD,feet,1,4,test,104,-2,CSminus_UStest
09CD,feet,1,4,test,105,5,CSplus_UShigh
09CD,feet,1,4,test,106,8,CSplus_UShigh
09CD,feet,1,4,test,107,-25,CSminus_USlow
09CD,feet,1,4,test,108,1,CSplus_UShigh
09CD,feet,1,4,test,109,-5,CSminus_USlow
09CD,feet,1,4,test,110,-10,CSplus_UStest
09CD,feet,1,4,test,111,-1,CSminus_UStest
09CD,feet,1,4,test,112,10,CSplus_UShigh
09CD,feet,1,4,test,113,-40,CSminus_only
09CD,feet,1,4,test,114,-20,CSminus_UStest
09CD,feet,1,5,test,115,-40,CSminus_only
09CD,feet,1,5,test,116,-10,CSminus_USlow
09CD,feet,1,5,test,117,0.5,CSplus_UShigh
09CD,feet,1,5,test,118,-30,CSminus_USlow
09CD,feet,1,5,test,119,-40,CSplus_only
09CD,feet,1,5,test,120,2,CSplus_UShigh
09CD,feet,1,5,test,121,0.5,CSplus_UShigh
09CD,feet,1,5,test,122,-45,UStest_only
09CD,feet,1,5,test,123,-5,CSplus_UStest
09CD,feet,1,5,test,124,-5,CSminus_USlow
09CD,feet,1,5,test,125,-10,CSplus_only
09CD,feet,1,5,test,126,0.5,CSplus_UStest
09CD,feet,1,5,test,127,-10,CSminus_UStest
09CD,feet,1,5,test,128,1,CSplus_UShigh
09CD,feet,1,5,test,129,-45,CSminus_only
09CD,feet,1,5,test,130,-30,CSminus_UStest
09CD,feet,1,5,test,131,-25,CSminus_USlow
09CD,feet,1,5,test,132,-20,CSminus_USlow
09CD,feet,1,5,test,133,-15,CSplus_UStest
09CD,feet,1,5,test,134,-2,CSplus_UShigh
09CD,feet,1,5,test,135,-5,CSplus_UShigh
09CD,feet,1,5,test,136,-10,CSminus_UStest
09CD,feet,1,5,test,137,-20,CSplus_UStest
09CD,feet,1,5,test,138,-35,CSminus_USlow
09CD,feet,1,5,test,139,-15,CSminus_USlow
09CD,feet,1,5,test,140,-49,UStest_only
09CD,feet,1,5,test,141,-30,CSminus_UStest
09CD,feet,1,5,test,142,0.5,CSplus_UShigh
09CD,feet,1,5,test,143,-49,UStest_only
09CD,feet,1,5,test,144,-40,CSplus_only
09CD,feet,1,5,test,145,-45,CSminus_only
09CD,feet,1,5,test,146,-10,CSminus_USlow
09CD,feet,1,5,test,147,5,CSplus_UShigh
09CD,feet,1,5,test,148,-35,CSminus_USlow
09CD,feet,1,5,test,149,1,CSplus_UShigh
09CD,feet,1,5,test,150,-40,CSminus_UStest
09CD,feet,1,5,test,151,-49,UStest_only
09CD,feet,1,5,test,152,-30,CSplus_UStest
09CD,feet,1,5,test,153,-25,CSminus_USlow
09CD,feet,1,5,test,154,20,CSplus_UShigh
09CD,feet,2,1,acquisition,1,10,CSplus_UShigh
09CD,feet,2,1,acquisition,2,-20,CSminus_USlow
09CD,feet,2,1,acquisition,3,-10,CSminus_USlow
09CD,feet,2,1,acquisition,4,10,CSplus_UShigh
09CD,feet,2,1,acquisition,5,15,CSplus_UShigh
09CD,feet,2,1,acquisition,6,-20,CSminus_USlow
09CD,feet,2,1,acquisition,7,15,CSplus_UShigh
09CD,feet,2,1,acquisition,8,15,CSplus_UShigh
09CD,feet,2,1,acquisition,9,20,CSplus_UShigh
09CD,feet,2,1,acquisition,10,-15,CSminus_USlow
09CD,feet,2,1,acquisition,11,-5,CSminus_USlow
09CD,feet,2,1,acquisition,12,-1,CSminus_USlow
09CD,feet,2,1,acquisition,13,15,CSplus_UShigh
09CD,feet,2,1,acquisition,14,5,CSminus_USlow
09CD,feet,2,1,acquisition,15,0.5,CSminus_USlow
09CD,feet,2,1,acquisition,16,15,CSplus_UShigh
09CD,feet,2,1,acquisition,17,-15,CSminus_USlow
09CD,feet,2,1,acquisition,18,-10,CSminus_USlow
09CD,feet,2,1,acquisition,19,5,CSplus_UShigh
09CD,feet,2,1,acquisition,20,-15,CSminus_USlow
09CD,feet,2,1,acquisition,21,7,CSplus_UShigh
09CD,feet,2,1,acquisition,22,10,CSplus_UShigh
09CD,feet,2,1,acquisition,23,-10,CSminus_USlow
09CD,feet,2,1,acquisition,24,12,CSplus_UShigh
09CD,feet,2,2,test,25,-30,CSplus_only
09CD,feet,2,2,test,26,-35,UStest_only
09CD,feet,2,2,test,27,-7,CSminus_USlow
09CD,feet,2,2,test,28,-40,CSminus_only
09CD,feet,2,2,test,29,-25,CSminus_USlow
09CD,feet,2,2,test,30,-10,CSminus_USlow
09CD,feet,2,2,test,31,-40,CSplus_only
09CD,feet,2,2,test,32,10,CSplus_UShigh
09CD,feet,2,2,test,33,-10,CSminus_only
09CD,feet,2,2,test,34,-45,UStest_only
09CD,feet,2,2,test,35,-20,CSminus_USlow
09CD,feet,2,2,test,36,12,CSplus_UShigh
09CD,feet,2,2,test,37,-10,CSplus_UStest
09CD,feet,2,2,test,38,12,CSplus_UShigh
09CD,feet,2,2,test,39,-40,UStest_only
09CD,feet,2,2,test,40,-15,CSminus_USlow
09CD,feet,2,2,test,41,-20,CSminus_UStest
09CD,feet,2,2,test,42,-30,CSplus_only
09CD,feet,2,2,test,43,-10,CSplus_UStest
09CD,feet,2,2,test,44,5,CSplus_UShigh
09CD,feet,2,2,test,45,15,CSplus_UShigh
09CD,feet,2,2,test,46,-49,UStest_only
09CD,feet,2,2,test,47,-20,CSminus_UStest
09CD,feet,2,2,test,48,-5,CSplus_UStest
09CD,feet,2,2,test,49,-10,CSminus_USlow
09CD,feet,2,2,test,50,10,CSplus_UShigh
09CD,feet,2,2,test,51,-20,CSminus_USlow
09CD,feet,2,2,test,52,-10,CSminus_USlow
09CD,feet,2,2,test,53,-5,CSplus_UStest
09CD,feet,2,2,test,54,2,CSminus_UStest
09CD,feet,2,2,test,55,12,CSplus_UShigh
09CD,feet,2,2,test,56,15,CSplus_UShigh
09CD,feet,2,2,test,57,-10,CSminus_USlow
09CD,feet,2,2,test,58,7,CSplus_UShigh
09CD,feet,2,2,test,59,-20,CSminus_USlow
09CD,feet,2,2,test,60,-10,CSplus_UStest
09CD,feet,2,2,test,61,-5,CSminus_UStest
09CD,feet,2,2,test,62,10,CSplus_UShigh
09CD,feet,2,2,test,63,-20,CSminus_only
09CD,feet,2,2,test,64,-5,CSminus_UStest
09CD,feet,2,3,test,65,-20,CSminus_only
09CD,feet,2,3,test,66,-30,CSminus_USlow
09CD,feet,2,3,test,67,10,CSplus_UShigh
09CD,feet,2,3,test,68,-15,CSminus_USlow
09CD,feet,2,3,test,69,-30,CSplus_only
09CD,feet,2,3,test,70,2,CSplus_UShigh
09CD,feet,2,3,test,71,7,CSplus_UShigh
09CD,feet,2,3,test,72,-40,UStest_only
09CD,feet,2,3,test,73,-1,CSplus_UStest
09CD,feet,2,3,test,74,-10,CSminus_USlow
09CD,feet,2,3,test,75,-20,CSplus_only
09CD,feet,2,3,test,76,5,CSplus_UStest
09CD,feet,2,3,test,77,1,CSminus_UStest
09CD,feet,2,3,test,78,7,CSplus_UShigh
09CD,feet,2,3,test,79,-30,CSminus_only
09CD,feet,2,3,test,80,1,CSminus_UStest
09CD,feet,2,3,test,81,-15,CSminus_USlow
09CD,feet,2,3,test,82,-30,CSminus_USlow
09CD,feet,2,3,test,83,0.5,CSplus_UStest
09CD,feet,2,3,test,84,5,CSplus_UShigh
09CD,feet,2,3,test,85,12,CSplus_UShigh
09CD,feet,2,3,test,86,-10,CSminus_UStest
09CD,feet,2,3,test,87,-10,CSplus_UStest
09CD,feet,2,3,test,88,-20,CSminus_USlow
09CD,feet,2,3,test,89,-5,CSminus_USlow
09CD,feet,2,3,test,90,-45,UStest_only
09CD,feet,2,3,test,91,5,CSminus_UStest
09CD,feet,2,3,test,92,10,CSplus_UShigh
09CD,feet,2,3,test,93,12,UStest_only
09CD,feet,2,3,test,94,-40,CSplus_only
09CD,feet,2,3,test,95,-20,CSminus_only
09CD,feet,2,3,test,96,-10,CSminus_USlow
09CD,feet,2,3,test,97,7,CSplus_UShigh
09CD,feet,2,3,test,98,-20,CSminus_USlow
